,CDS Code,County,District Name,Locale Classifications,District Type,2023-24 Student Enrollment,2023-24 % Unduplicated,BP: 7111 Evaluating Existing Buildings,BP 7111 Year Adopted,BP 7111 Year of Policy Update if applicable,BP 7111 Link to Policy,AR: 7111 Evaluating Existing Buildings,AR 7111 Year Adopted,AR 7111 Year of Policy Update if applicable,AR 7111 Link to Policy,School Board Policy Commitments Score (out of 3),Building Electrification,Energy Efficiency,On-Site Renewables,HVAC: AC,Indoor Air Quality,Energy Resilience,Fleet Electrification,EV Chargers for Parking,Water Conservation,Zero Waste Initiative,Schoolyard Forest,School Gardens,District-Wide Curriculum Environmental or Climate Literacy Indicators (up to 3),Overall District Action and Literacy Initiative Indicators (up to 10),Staff Capacity Indicators (up to 4),W/O Policy Environmental and Climate Action Score (17 points),"Plans, Communication, and Awards Indicators (up to 3)",District-Wide Campus Sustainability Indicators (up to 3),District-Wide Environmental Community and Culture Indicators (up to 3),Environmental and Climate Action Score (20 points),BP7111: Path to PDF,BP7111: PDF Text
134,15636690000000,Kern,Midway Elementary,Rural,Elementary School District,67,66,0.0,,,,1.0,2021,2021,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030958&revid=foZbUBlutQUp3jMzPzwUag==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,0,0,1.0,1.0,0,0.0,0.0,0,0,0,0,0.0,2.5,0,2.5,0.0,1.0,1.0,6.0,,
135,15636770000000,Kern,Mojave Unified,Town,Unified School District,2840,90,0.0,,,,1.0,2019,2019,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030334&revid=yp00zkVJi3JQ6fuL95MTxQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,,,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,,
136,15636850000000,Kern,Muroc Joint Unified,Rural,Unified School District,1802,30,0.0,,,,1.0,*,*,https://www.muroc.k12.ca.us/cms/One.aspx?portalId=27852541&pageId=28397313,2.5,0,0,0,,,0,0.0,0.0,0,0,0,0,0.0,1.0,0,1.5,0.5,0.5,0.5,4.0,,
137,15636930000000,Kern,Norris Elementary,Urban,Elementary School District,3991,36,1.0,1990,1990,https://4.files.edl.io/0778/11/21/18/183853-b8f63234-d58f-4d91-ac38-1adfa061deae.pdf ,0.0,,,,3.0,0,0,0,,,0,0.0,0.0,0,0,0,0,0.0,1.0,0,1.0,0.0,0.5,0.0,4.5,Norris_Elementary_BP7111.pdf,"BP 7111  New Construction  Evaluating Existing Buildings  The adequacy and design of all existing school facilities shall  be evaluated periodically in terms of meeting the needs of the  instructional program and fulfilling the requirements of law  regarding safety and structural soundness, accessibility to the  handicapped and energy conservation.  A primary consideration in evaluating existing facilities shall  be the preservation of a healthful environment for students and  staff as well as providing an aesthetically pleasing learning  and working atmosphere.  In the evaluation of existing buildings, the installation of  energy conserving devices, including insulation or the  implementation of other design modifications, shall be  considered as permitted by law for purposes of reducing energy  costs.  Legal Reference:  EDUCATION COPE  17900-17903 Retrofitting existing school facilities for  energy conservation  39210-39228  Fitness for occupancy (repair, renovation, or  replacement of existing buildings), especially  39212  Building examinations; required actions of governing  board upon report of unsafe conditions  Policy  adopted:  October 1990  NORRIS SCHOOL DISTRICT  Bakersfield, California  "
138,15637190000000,Kern,Pond Union Elementary,Rural,Elementary School District,169,89,0.0,,,,1.0,2018,2018,https://www.muroc.k12.ca.us/cms/One.aspx?portalId=27852541&pageId=28397313,3.0,0,0,0,,,0,0.0,0.0,0,0,0,0,0.0,0.5,0,0.5,0.0,0.5,0.0,3.5,,
139,15637500000000,Kern,Rosedale Union Elementary,Urban,Elementary School District,6211,44,0.0,,,,0.0,,,,1.5,1,1,1,1.0,1.0,1,1.0,0.0,0,0,0,1,0.5,4.5,0,4.5,0.0,3.0,1.0,6.0,,
140,15637760000000,Kern,Southern Kern Unified,Town,Unified School District,3681,84,0.0,,,,1.0,2008,2008,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030190&revid=slsh2I5lWqzzhbFrIM1H8TUeA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,1,0,1.0,1.0,0,0.0,0.0,0,0,0,0,1.0,3.0,0,3.0,0.0,1.5,0.5,6.0,,
141,15638260000000,Kern,Tehachapi Unified,Town,Unified School District,4219,45,0.0,,,,1.0,2016,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030470&revid=fQfqAtHAKplusl2dBjVQslshn8Hw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,,,0,0.0,0.0,0,0,0,0,0.0,1.0,0,1.0,0.0,0.5,0.0,4.5,,
142,15638340000000,Kern,Vineland Elementary,Rural,Elementary School District,653,100,0.0,,,,1.0,2011,2011,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030839&revid=YwHGtfaS4fUtan6Gsslshl7Aw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,0,0,1.0,1.0,0,0.0,0.0,1,0,0,0,0.0,3.0,0,3.0,0.0,2.0,1.0,6.0,,
143,15638420000000,Kern,Wasco Union Elementary,Town,Elementary School District,3473,94,0.0,,,,1.0,2016,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030234&revid=wiDxlKplusvnG2syjBT98yy5g==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,0,0,1.0,1.0,0,0.0,0.0,1,0,0,0,0.5,3.0,0,3.0,0.0,2.0,0.5,6.0,,
144,15735440000000,Kern,Rio Bravo-Greeley Union Elementary,Rural,Elementary School District,1037,51,0.0,,,,1.0,2019,2019,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030206&revid=Q0YfmT9w0X3zLXc7hKUfNA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,,1.0,0,0.0,0.0,0,0,0,0,0.0,0.75,0,0.75,0.0,0.25,0.0,4.25,,
145,15737420000000,Kern,Sierra Sands Unified,Town,Unified School District,5122,56,1.0,1994,1994,https://simbli.eboardsolutions.com/Policy/PrintPolicy.aspx?S=36030200&revid=EQeZsCU6Jrxslshtc6PHFurJQ==&fileID=plusBl7Hix5DG1vGwXGYzkPMN9Al0HUn3gplusPK3WP5erw3I=&nid=kt3WEZoa7LgspwVYQAZFyg==,0.0,,,,3.0,1,0,0,1.0,0.0,0,0.0,0.0,0,0,0,0,0.5,2.25,0,2.25,0.0,0.75,0.5,4.75,Sierra_Sands_Unified_BP7111.pdf,"Policy 7111: Evaluating Existing Buildings Status: ADOPTED Original Adopted Date: 08/18/1994 The adequacy and design of all existing school facilities shall be evaluated periodically in terms of meeting the needs of the instructional program and fulfilling the requirements of law regarding safety and structural soundness, accessibility to the handicapped and energy conservation. A primary consideration in evaluating existing facilities shall be the preservation of a healthful environment for students and staff as well as providing an aesthetically pleasing learning and working atmosphere. In the evaluation of existing buildings, the installation of energy conserving devices, including insulation or the implementation of other design modifications, shall be considered as permitted by law for purposes of reducing energy costs. Board Policy Manual Sierra Sands Unified School District "
146,15739080000000,Kern,McFarland Unified,Town,Unified School District,3272,91,0.0,,,,1.0,2016,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030552&revid=aslshhefldGtkhrNXhKZY64ug==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,1,1,1.0,1.0,1,0.0,0.0,1,0,0,1,0.0,3.5,1,4.5,0.0,3.0,0.5,7.5,,
147,15751680000000,Kern,El Tejon Unified,Rural,Unified School District,712,83,0.0,,,,1.0,2010,2010,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030650&revid=C5rGWW6qLQJ24nFtqZQw2A==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,1,0,0,1.0,1.0,0,0.0,0.0,0,0,0,0,0.0,1.5,0,1.5,0.0,1.0,0.5,4.5,,
148,16638750000000,Kings,Armona Union Elementary,Suburban,Elementary School District,1667,83,0.0,,,,1.0,2003,2003,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030697&revid=l4loZw8Ua3jtYPvvNPgXjw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,1.0,,0,0.0,0.0,0,0,0,0,0.0,0.75,0,0.75,0.0,0.75,0.0,3.75,,
149,16638830000000,Kings,Central Union Elementary,Town,Elementary School District,1596,49,0.0,,,,1.0,2019,2019,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030907&revid=FfoC1EBXYOyBmaNHDaUYOA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,1,0,1.0,1.0,1,0.0,0.0,1,0,0,1,0.0,3.0,0,3.0,0.0,3.0,0.0,6.0,,
150,16638910000000,Kings,Corcoran Joint Unified,Town,Unified School District,3201,93,0.0,,,,1.0,1994,2023,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36031096&revid=6slshCzzda5O7n0mf1m3MhpPg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,1,0,1.0,1.0,0,0.0,0.0,0,0,0,1,0.5,3.0,0,3.0,0.0,1.5,1.0,6.0,,
151,16639250000000,Kings,Hanford Joint Union High,Urban,High School District,4180,79,1.0,1989,1989,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030780&revid=x7slshSIxUaWkBUm1PzyWAVUQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,1.0,2007,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030780&revid=kMmHQODSBnIDEg2Yew8N4Q==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,1,0,1.0,1.0,0,0.0,0.0,1,0,0,1,1.5,6.0,0,6.5,0.5,3.0,1.0,9.0,Hanford_Joint_Union_High_BP7111.pdf,"Policy 7111: Evaluating Existing Buildings Status: ADOPTED Original Adopted Date: 04/12/1989 | Last Reviewed Date: 04/12/1989 The adequacy and design of all existing school facilities shall be evaluated periodically in terms of meeting the needs of the instructional program and fulfilling the requirements of law regarding safety and structural soundness, accessibility to the handicapped and energy conservation. Note: GOVERNING BOARDS ARE REQUIRED BY LAW TO PROVIDE FOR THE REGULAR INSPECTION AND REPAIR OF SCHOOL FACILITIES UNDER EDUCATION CODE 39210 TO 39228. A primary consideration in evaluating existing facilities shall be the preservation of a healthful environment for students and staff as well as providing an aesthetically pleasing learning and working atmosphere. In the evaluation of existing buildings, the installation of energy conserving devices, including insulation or the implementation of other design modifications, shall be considered as permitted by law for purposes of reducing energy costs. Board Policy Manual Hanford Joint Union High School District "
152,16639330000000,Kings,Island Union Elementary,Rural,Elementary School District,367,46,0.0,,,,1.0,2008,2013,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030665&revid=RBYqJplusInLPcN1bplusUonHy7w==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,1,0,1.0,1.0,0,0.0,0.0,1,0,0,0,1.0,3.5,0,3.5,0.0,2.0,0.5,6.5,,
153,16639410000000,Kings,Kings River-Hardwick Union Elementary,Rural,Elementary School District,850,34,0.0,,,,1.0,2007,2007,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030688&revid=o5kL43apAiplusKEp8t8nxMgA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,1,1,1.0,1.0,1,0.0,0.0,1,0,0,0,1.0,4.5,0,4.5,0.0,3.0,0.5,7.5,,
154,16639580000000,Kings,Kit Carson Union Elementary,Rural,Elementary School District,1523,86,1.0,1989,1989,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030215&revid=ogikfJXXlpluswwCEmeJEOVXQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&isPndg=&PG=6,1.0,2007,2007,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030215&revid=MMZB0SN487mnu61plusw8SVhA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,,,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,Kit_Carson_Union_Elementary_BP7111.pdf,"Policy 7111: Evaluating Existing Buildings Status: ADOPTED Original Adopted Date: 04/12/1989 | Last Reviewed Date: 04/12/1989 The adequacy and design of all existing school facilities shall be evaluated periodically in terms of meeting the needs of the instructional program and fulfilling the requirements of law regarding safety and structural soundness, accessibility to the handicapped and energy conservation. A primary consideration in evaluating existing facilities shall be the preservation of a healthful environment for students and staff as well as providing an aesthetically pleasing learning and working atmosphere. In the evaluation of existing buildings, the installation of energy conserving devices, including insulation or the implementation of other design modifications, shall be considered as permitted by law for purposes of reducing energy costs. Board Policy Manual Kit Carson Union Elementary School District "
155,16639660000000,Kings,Lakeside Union Elementary,Rural,Elementary School District,248,97,0.0,,,,1.0,2012,2017,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030717&revid=h3pdb8IqxPU9nQxuSi8V2A==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,1,1,0.0,0.0,1,0.0,0.0,0,0,0,0,0.5,3.5,0,4.5,1.0,2.0,0.5,8.0,,
156,16639740000000,Kings,Lemoore Union Elementary,Suburban,Elementary School District,3216,79,0.0,,,,1.0,1999,1999,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030297&revid=83uJrCQgxu7fCOth7slshDmkQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,1.0,,0,0.0,0.0,0,0,0,0,0.0,0.25,0,0.25,0.0,0.25,0.0,3.25,,
157,16639820000000,Kings,Lemoore Union High,Suburban,High School District,2309,58,0.0,,,,1.0,2013,2013,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030497&revid=rqIHslshvw0W7uda9ctGYwslshjQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,1,0,1.0,1.0,1,1.0,0.0,1,0,0,0,0.0,3.0,1,4.5,0.5,3.0,0.0,7.5,,
158,16639900000000,Kings,Pioneer Union Elementary,Rural,Elementary School District,1636,47,0.0,,,,1.0,2015,2015,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030782&revid=ORQDNQcbU4DLuKcG4UIUTw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,,,0,0.0,0.0,0,0,0,0,0.0,0.5,0,0.5,0.0,0.5,0.0,3.5,,
159,16739320000000,Kings,Reef-Sunset Unified,Town,Unified School District,2687,97,0.0,,,,1.0,2008,2008,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030367&revid=7LemtudglcCzEQ9PA2bOTQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,,,0,0.0,0.0,0,0,0,0,0.0,0.5,0,0.5,0.0,0.5,0.0,3.5,,
160,17640140000000,Lake,Kelseyville Unified,Town,Unified School District,1915,71,0.0,,,,1.0,2015,2015,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030673&revid=H3VeNMgslshT0rNiNgWJ8YfwA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,1,1.0,,0,0.0,0.0,0,0,1,1,0.0,2.25,0,2.25,0.0,2.25,0.0,5.25,,
161,17640220000000,Lake,Konocti Unified,Town,Unified School District,3874,88,0.0,,,,1.0,2023,2023,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030185&revid=pjEwTLSXF40Dz4CgGNQ1ig==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,0,1,1.0,1.0,0,0.0,0.0,0,0,0,0,0.0,3.0,0,3.5,0.5,2.0,1.0,6.5,,
162,17640300000000,Lake,Lakeport Unified,Town,Unified School District,1359,67,0.0,,,,1.0,2014,2014,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030708&revid=VbBgHGVWG681W9SFbhWZNQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,1.0,1.0,0,0.0,0.0,0,0,0,1,0.5,2.5,0,2.5,0.0,1.5,0.5,5.5,,
163,17640550000000,Lake,Middletown Unified,Rural,Unified School District,1730,57,0.0,,,,1.0,2024,2024,https://docs.google.com/document/d/1VVPVLJelrtfW8hAnlin4yYJmrcZmwqHP/edit,3.0,0,0,0,,,0,0.0,0.0,0,0,0,0,0.0,1.0,0,1.0,0.0,0.5,0.5,4.0,,
164,17769760000000,Lake,Upper Lake Unified,Town,Unified School District,954,84,0.0,,,,1.0,2016,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030257&revid=xj3SPJgGuF74VnK6AslcQg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,,0.0,0,0.0,0.0,0,0,0,0,0.0,1.0,0,1.0,0.0,0.5,0.5,4.0,,
165,18640890000000,Lassen,Big Valley Joint Unified,Rural,Unified School District,117,57,0.0,,,,1.0,2009,2009,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030542&revid=6SvJYsMucF4zTLpSYXe4Pw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,,,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,,
166,18641130000000,Lassen,Johnstonville Elementary,Town,Elementary School District,196,55,0.0,,,,1.0,2013,2013,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030671&revid=kuc6RVEJ6plus5zbr2PgbxlKQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,,,0,0.0,0.0,0,0,0,0,0.0,1.0,0,1.0,0.0,0.0,1.0,4.0,,
167,18641390000000,Lassen,Lassen Union High,Town,High School District,845,40,0.0,,,,1.0,2013,2013,https://lcoe-my.sharepoint.com/personal/lhs_web_lassenhigh_org/_layouts/15/Doc.aspx?sourcedoc=%7Bb42cd0b6-fdbc-4cb2-b767-914e428520a5%7D&action=view&wd=target%28LUHSD%20Policies%2C%20Regulations%20and%20Bylaws%20Directory.one%7Cadf52c91-40db-43e1-9a6e-1d07063967ba%2FAR%207111%20Evaluating%20Existing%20Buildings%7C99124c78-8210-4d6e-80ae-9766e6120224%2F%29&wdorigin=NavigationUrl,3.0,1,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,1.0,3.5,0,3.5,0.0,1.0,1.5,6.5,,
168,18641700000000,Lassen,Richmond Elementary,Rural,Elementary School District,185,23,0.0,,,,1.0,2014,2022,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36031138&revid=bdtsAdo6wTu07hslsh3N6FcmQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,1,1,1.0,1.0,0,0.0,1.0,1,1,1,1,3.0,7.5,0,7.5,0.0,3.0,1.0,11.0,,
169,18641880000000,Lassen,Shaffer Union Elementary,Rural,Elementary School District,241,57,0.0,,,,1.0,2023,2023,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36031432&revid=NZQzoLtJs6Ycqd4j3Gplus5lw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,1.5,0,0,0,,,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.5,,
170,18641960000000,Lassen,Susanville Elementary,Town,Elementary School District,1139,67,0.0,,,,1.0,2008,2008,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030835&revid=UrxVvShBAQB7q4YGdVsGsw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,,,0,0.0,0.0,0,0,0,0,0.0,0.5,0,0.5,0.0,0.0,0.0,4.0,,
171,18642040000000,Lassen,Westwood Unified,Rural,Unified School District,192,80,0.0,,,,1.0,2008,2008,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030289&revid=utcbysSUlfhUEkSplusvs2Czw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,,,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,,
172,18750360000000,Lassen,Fort Sage Unified,Town,Unified School District,502,66,0.0,,,,1.0,2007,2007,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030837&revid=6e2WwznIP7ljTYznB2lJKQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,1,0,1.0,1.0,1,0.0,0.0,0,0,0,1,0.5,3.0,1,4.0,0.0,2.5,0.0,7.0,,
173,19642120000000,Los Angeles,ABC Unified,Suburban,Unified School District,18081,62,0.0,,,,1.0,1978,1999,https://drive.google.com/file/d/1nONDw1C3DYLGahqieeylQhsoRv7Qp0t-/view?usp=drive_link,3.0,1,0,0,1.0,1.0,0,0.0,0.0,0,0,0,1,0.0,3.0,0,4.5,1.5,2.0,0.5,8.0,,
174,19642610000000,Los Angeles,Arcadia Unified,Urban,Unified School District,8981,39,1.0,1993,1993,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030512&revid=lZNkM8PKo79aOUC9kNCcVQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,0.0,,,,3.0,1,0,0,1.0,1.0,0,1.0,0.0,0,0,0,1,0.0,3.0,0,3.5,0.5,2.5,0.5,6.5,Arcadia_Unified_BP7111.pdf,"Policy 7111: Evaluating Existing Buildings Status: ADOPTED Original Adopted Date: 10/26/1993 | Last Reviewed Date: 10/26/1993 The adequacy and design of all existing school facilities shall be evaluated periodically in terms of meeting the needs of the instructional program and fulfilling the requirements of law regarding safety and structural soundness, accessibility to the handicapped and energy conservation. A primary consideration in evaluating existing facilities shall be the preservation of a healthful environment for students and staff as well as providing an aesthetically pleasing learning and working atmosphere. In the evaluation of existing buildings, the installation of energy conserving devices, including insulation or the implementation of other design modifications, shall be considered as permitted by law for purposes of reducing energy costs. Board Policy Manual Arcadia Unified School DIstrict "
175,19642790000000,Los Angeles,Azusa Unified,Suburban,Unified School District,6323,90,0.0,,,,1.0,2013,2013,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030702&revid=0E4gXCsZwIrlAevzAp4HdQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,1,0,1.0,1.0,1,0.0,0.0,0,0,0,1,0.0,3.0,0,3.0,0.0,2.5,0.5,6.0,,
176,19642870000000,Los Angeles,Baldwin Park Unified,Suburban,Unified School District,10195,92,0.0,,,,1.0,1999,1999,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030705&revid=nzyYWkPo33DgwK4mslshxvaBQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,0,0,1.0,1.0,0,1.0,0.0,0,0,0,0,0.0,2.0,3,5.5,0.5,1.5,0.5,8.5,,
177,19642950000000,Los Angeles,Bassett Unified,Suburban,Unified School District,2871,92,0.0,,,,1.0,2019,2019,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030837&revid=6e2WwznIP7ljTYznB2lJKQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,,,0,0.0,0.0,0,0,0,1,0.0,1.0,0,1.5,0.5,1.0,0.0,4.5,,
178,19643110000000,Los Angeles,Beverly Hills Unified,Suburban,Unified School District,3041,34,0.0,,,,1.0,2023,2023,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030529&revid=NphccybcIIt7hlEyahuOBQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,0,0,1.0,1.0,0,0.0,0.0,0,0,0,1,0.0,3.0,0,3.5,0.5,2.0,1.0,6.5,,
179,19643290000000,Los Angeles,Bonita Unified,Suburban,Unified School District,9790,36,0.0,,,,1.0,2022,2022,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030819&revid=mQt0cHxmwslshY3QhBBk4r0Fw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,0,0,1.0,1.0,0,0.0,0.0,0,0,0,0,0.0,2.0,0,2.0,0.0,1.5,0.5,5.0,,
